Genus,Species,Capellini_BMR..mlO2.hour.,Capellini_Body.mass.for.BMR..gr.,Capellini_Reference.for.BMR,Capellini_FMR..kJ.day.,Capellini_Body.mass.for.FMR..gr.,Smith_Log.mass,Smith_Combined.mass,Ernest_mass.g.,Ernest_gestation.mo.,Ernest_newborn.g.,Ernest_weaning.mo.,Ernest_wean.mass.g.,Ernest_AFR.mo.,Ernest_max..life.mo.,Ernest_litter.size,Ernest_litters.year,Common.name,AnAge_Female.maturity..days.,AnAge_Male.maturity..days.,AnAge_Gestation.Incubation..days.,AnAge_Weaning..days.,AnAge_Litter.Clutch.size,AnAge_Litters.Clutches.per.year,AnAge_Inter.litter.Interbirth.interval,AnAge_Birth.weight..g.,AnAge_Weaning.weight..g.,AnAge_Adult.weight..g.,AnAge_Growth.rate..1.days.,AnAge_Maximum.longevity..yrs.,AnAge_Source,AnAge_Specimen.origin,AnAge_Sample.size,AnAge_Data.quality,AnAge_IMR..per.yr.,AnAge_MRDT..yrs.,AnAge_Metabolic.rate..W.,AnAge_Body.mass..g.,AnAge_Temperature..K.,AnAge_References,MamDiet_Animal,MamDiet_Vertebrate,MamDiet_Mammal,MamDiet_Bird,MamDiet_Herptile,MamDiet_Fish,MamDiet_Invertebrate,MamDiet_Plant,MamDiet_Seed,MamDiet_Fruit,MamDiet_Nectar,MamDiet_Root,MamDiet_Leaf,MamDiet_Woody,MamDiet_Herbaceous,MamDiet_Other,MamDiet_TaxonomicNote,MamDiet_FillCode,MamDiet_TrophicLevel,MamDiet_MammalEater,MamDiet_Insectivore,MamDiet_Frugivore,MamDiet_Granivore,MamDiet_Folivore,Sieg_Tb,Sieg_Mass.Mean,Sieg_Mass.SD,Sieg_BMR.Mean,Sieg_BMR.SD,Pacifici_AdultBodyMass_g,Pacifici_Max_longevity_d,Pacifici_Rspan_d,Pacifici_AFR_d,Pacifici_Data_AFR,Pacifici_Calculated_GL_d,Pacifici_GenerationLength_d,Pineda_Seeds,Pineda_Invertebrate,Pineda_Fungi,Pineda_Vertebrate,Pineda_Flowers.Gum,Pineda_Roots.Tubers,Pineda_Green.Plants,Pineda_Fruit,Pineda_Main_food,Pineda_Body_mass_g
Sigmodon,ochrognathus,154.2,115.1,White&Seymour03PNAS,NA,NA,2.09,122,113.67,1.15,5.55,0.5,35.55,1.36,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,,0,Herbivore,0,0,0,0,1,NA,115.1,10.9,154.2,25.6,122,NA,NA,NA,no information,NA,596.57,0,50,0,0,0,0,50,0,Generalist,122
Spermophilus,armatus,147.2,320,White et al06BiolLett,NA,NA,2.5,313,308,0.79,NA,0.7,102.25,11.37,NA,5.73,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,,1,Omnivore,0,1,1,1,1,35.7,307,37.8,190.3,20.6,306.48,1825,1428.59,445.41,calculated,859.7011,859.7011,40,20,0,0,0,0,40,0,Generalist,313
Spermophilus,beecheyi,317.79,599.6,White et al06BiolLett,NA,NA,2.76,578.5,609.33,0.97,10,1.35,89,11.6,NA,5.66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,,1,Omnivore,0,1,1,1,1,37.6,501.6,115.8,267.9,28.9,597.82,1825,1488.37,393.37,calculated,824.9973,824.9973,40,20,0,0,0,0,40,0,Generalist,578.5
Spermophilus,beldingi,127.26,303,White et al06BiolLett,NA,NA,2.45,280.5,278.5,0.87,6.94,0.86,60.5,11.64,132,5.23,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,,0,Herbivore,0,0,0,1,1,35.5,289.8,27.4,159.4,22.6,272.53,NA,NA,NA,no information,NA,1053.682907,40,20,0,0,0,0,40,0,Generalist,280.5
Spermophilus,lateralis,143.4,237,White et al06BiolLett,NA,NA,2.28,191,157.6,1,6.26,1.22,74.16,20.94,84,5.12,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2,1,1,1,0,1,1,0,0,1,,0,Omnivore,0,0,1,1,1,36.3,182.1,35.8,229.1,52.2,175.1,3796,3404.3,450.12,calculated,1437.367,1437.367,40,20,0,0,0,0,40,0,Generalist,191
Spermophilus,mohavensis,112.8,240,White et al06BiolLett,NA,NA,2.28,190,190,0.92,4.5,1.2,30,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,0,Herbivore,0,0,0,1,0,37,259,36.6,220.2,33.4,213.18,2847,NA,NA,no information,NA,1053.682907,40,20,0,0,0,0,40,0,Generalist,190
Spermophilus,saturatus,161.4,252.2,White&Seymour03PNAS,226,214,2.34,220,275,0.93,5.97,1.43,113.47,12,48,4.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,,0,Omnivore,0,0,1,1,0,NA,261.2,28.9,142.6,20,220,NA,NA,NA,no information,NA,1053.682907,40,20,0,0,0,0,40,0,Generalist,220
Spermophilus,spilosoma,92.22,174,White et al06BiolLett,NA,NA,1.95,89,119.5,0.93,NA,NA,45,12,NA,5.92,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,,1,Omnivore,0,1,1,1,1,36.1,180.3,8.3,111.8,17.7,106.64,NA,NA,NA,no information,NA,1053.682907,40,20,0,0,0,0,40,0,Generalist,89
Spermophilus,tereticaudus,93.52,167,White et al06BiolLett,NA,NA,2.19,156.5,163.33,0.93,3.9,1.28,75,10.69,NA,5.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,1,1,1,1,0,1,1,0,0,0,,1,Omnivore,0,1,1,1,1,36.3,119.9,42.2,87.7,20.8,147.57,3248.5,2951.455,352.615,calculated,1208.53695,1208.53695,40,20,0,0,0,0,40,0,Generalist,156.5
Spermophilus,townsendii,105.34,229,White et al06BiolLett,NA,NA,2.33,213,155,0.8,3.61,0.92,42.16,11.69,NA,7.92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,,0,Herbivore,0,0,0,1,1,35.6,231,14.7,129.4,19.8,207.29,NA,NA,NA,no information,NA,1053.682907,40,20,0,0,0,0,40,0,Generalist,213
Spermophilus,tridecemlineatus,140.44,205.43,White et al06BiolLett,NA,NA,2.12,131.7,172.67,0.92,3.24,1.07,16,11.63,NA,7.02,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1,0,,0,Omnivore,0,1,1,1,1,35.7,233.8,22.8,181,44.9,174.91,2883.5,2647.09,291.91,calculated,1059.5661,1059.5661,40,20,0,0,0,0,40,0,Generalist,131.67
Tamias,alpinus,57.7,39,White&Seymour03PNAS,NA,NA,1.56,36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,1,0,NA,39.1,1.6,57.9,3.8,36.54,NA,NA,NA,no information,NA,1101.109973,50,0,0,0,0,0,0,50,Generalist,36.55
Tamias,amoenus,96.27,57.1,White et al06BiolLett,NA,NA,1.7,50.5,48.25,0.98,2.62,1.45,19,11.73,62,5.19,1,Yellow-pine chipmunk,365,365,30,44,5.19,1,365,2.62,19,48.2,0.0283,NA,,unknown,small,low,NA,NA,0.5,55.7,310.15,"36,420,455,538,610,600,000,000,000",1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,,0,Omnivore,0,0,1,1,1,37,57.1,3.7,93,15.9,50.63,1885.833333,1520.833333,365,PanTHERIA,806.0416667,806.0416667,50,0,0,0,0,0,0,50,Generalist,50.5
Tamias,merriami,78.75,75,White et al06BiolLett,NA,NA,1.87,74.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,0,1,1,0,37,78.9,12.9,118.4,9.7,74.77,NA,NA,NA,no information,NA,1101.109973,50,0,0,0,0,0,0,50,Generalist,74.8
Tamias,minimus,72.73,45.8,White et al06BiolLett,NA,NA,2.13,135.3,44.15,0.97,2.3,1.46,NA,NA,NA,4.94,1,Least chipmunk,365,NA,30,44,4.9,1,365,2.3,NA,44.1,NA,10,671,captivity,small,acceptable,NA,NA,0.349,49.3,310.15,"36,420,455,538,610,600,000",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,1,0,37,46.2,3.1,66.8,10.6,42.87,2980.225,2662.77,376.645,calculated,1148.8483,1148.8483,50,0,0,0,0,0,0,50,Generalist,135.27
Tamias,palmeri,113.1,69.4,White&Seymour03PNAS,NA,NA,1.84,69.4,59.7,1.1,NA,1.5,22.7,NA,NA,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,,0,Omnivore,0,0,0,1,0,NA,69.4,NA,113.1,NA,60.74,NA,NA,NA,no information,NA,1101.109973,50,0,0,0,0,0,0,50,Generalist,69.4
Tamias,striatus,90,87.4,White et al06BiolLett,143,96.3,2.05,111.9,95.7,1.03,3.5,1.17,39.55,5,96,4.22,1.53,Eastern chipmunk,187,228,31,36,5,1.5,NA,3.4,50.5,96,NA,9.5,671,captivity,small,acceptable,NA,NA,0.813,89.6,311.35,"36,420,434,436,441,400,000,000,000,000,000,000",2,2,0,0,0,0,2,1,1,1,0,0,0,0,0,0,,1,Omnivore,0,0,1,1,0,38.2,97.2,3.9,120.3,14.5,111.9,3467.5,3249.5,218,calculated,1160.355,1160.355,30,20,0,0,0,0,30,20,Generalist,111.91
Tamiasciurus,hudsonicus,254.6,228.3,White et al06BiolLett,347,322,2.3,201.2,194.5,1.22,7,2.06,83.75,11.24,120,4.2,1.67,Red squirrel,342,NA,37,63,4.2,1.7,NA,7,83.8,200,0.0216,9.8,671,captivity,tiny,acceptable,NA,NA,1.615,219.6,311.85,"36,420,434,455,542,600,000,000,000,000,000,000",3,3,0,0,0,0,3,1,1,1,0,0,0,0,0,0,,0,Herbivore,0,0,1,1,0,38.7,202,7.7,320.5,32.1,200.24,3978.5,3656.315,393.435,calculated,1453.76635,1453.76635,20,0,0,30,10,0,20,20,Generalist,201.17
Thomomys,bottae,120.12,143,White et al06BiolLett,130,104,2.06,114.7,103.5,0.87,3.3,NA,NA,NA,NA,4.33,1.5,Botta's pocket gopher,319,319,19,38,5.5,1,NA,3.3,NA,115.5,NA,6.1,671,captivity,small,acceptable,NA,NA,0.67,143,309.15,"36,420,434,455,648,600",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,,1,Herbivore,0,0,0,0,1,36,127.5,56.9,153.9,23.6,122.7,1934.5,1843.25,91.25,PanTHERIA,625.7925,625.7925,0,0,0,0,0,0,100,0,Herbivore,114.75
Thomomys,talpoides,142.04,106.8,White et al06BiolLett,NA,NA,2.11,130.1,91.4,0.87,3.12,1.32,NA,11.7,72,5.09,1.13,Northern pocket gopher,356,NA,28,40,5,1,365,3.175,NA,104,0.0618,NA,,unknown,small,low,NA,NA,0.679,97.6,309.35,"36,420,434,441,455,500,000,000,000,000",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,,1,Herbivore,0,0,0,0,1,36.2,99,11.3,105.8,19.5,104.64,1368.75,1160.31,255.44,calculated,591.9299,591.9299,0,0,0,0,0,0,100,0,Herbivore,130.08
Thomomys,umbrinus,72.25,85,White et al06BiolLett,NA,NA,2.22,166,100,NA,NA,NA,NA,7.97,NA,3.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,,0,Herbivore,0,0,0,0,1,34.6,85,NA,72.3,NA,125.56,NA,NA,NA,no information,NA,608.8612,0,0,0,0,0,0,100,0,Herbivore,166
Dasypus,novemcinctus,865.22,3510,White et al06BiolLett,NA,NA,3.62,4203.8,4300,4.36,66.33,4.5,NA,13.33,268,4,1,Common long-nosed armadillo,365,365,133,137,4,1,NA,66,NA,5500,NA,22.3,671,captivity,medium,acceptable,NA,NA,4.655,3413.7,307.65,"36,420,434,455,538,500,000,000,000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,34.5,3567,466.1,902.4,176,3949.01,6807.25,6442.25,365,calculated,2233.2525,1825,0,100,0,0,0,0,0,0,Insectivore,4203.78
Dasypus,novemcinctus,865.22,3510,White et al06BiolLett,NA,NA,3.62,4203.8,4300,4.36,66.33,4.5,NA,13.33,268,4,1,Common long-nosed armadillo,365,365,133,137,4,1,NA,66,NA,5500,NA,22.3,671,captivity,medium,acceptable,NA,NA,4.655,3413.7,307.65,"36,420,434,455,538,500,000,000,000",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,34.5,3567,466.1,902.4,176,3949.01,6807.25,6442.25,365,calculated,2233.2525,1825,0,100,0,0,0,0,0,0,Insectivore,4203.78
Didelphis,virginiana,831.93,2488.33,White et al06BiolLett,NA,NA,3.34,2195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Virginia opossum,184,243,12,102,15,2,122,0.147,142.5,3000,0.0129,6.6,671,captivity,medium,acceptable,NA,NA,5.299,2846.6,308.15,"3,642,043,445,547,360,000,000,000,000,000,000",1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,Omnivore,0,1,0,0,0,35,2488.3,619.5,800.9,211.2,2442.08,2117,1931,186,PanTHERIA,745.99,745.99,0,20,0,60,0,0,20,0,Carnivore,2195.48
Mustela,nivalis,NA,NA,NA,NA,NA,2.27,187.5,49.75,1.32,2.61,1.39,36,3.73,120,5.37,1.67,Common weasel,120,120,36,39,5,1.5,200,2.6,43.5,46.9,0.0546,9.1,671,captivity,small,acceptable,NA,NA,NA,NA,NA,"434,455,671,730,731",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,1,0,0,0,0,39.6,80.6,19.6,186.1,33.8,78.45,3540.5,3406.755,206.235,calculated,1194.19395,1194.19395,0,0,0,100,0,0,0,0,Carnivore,103.88
Rattus,exulans,NA,NA,NA,NA,NA,1.6,40,70,0.73,2.62,0.78,22.76,4.08,NA,3.63,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,NA,NA,NA,NA,NA,50.63,NA,NA,NA,no information,NA,534.7590667,40,30,0,0,0,0,10,20,Generalist,47.31
Rattus,norvegicus,NA,NA,NA,NA,NA,2.51,320,280,0.71,5.81,0.82,63.75,2.22,NA,8.72,3.68,Norway rat,90,70,21,25,9.9,3.7,NA,5.81,63.8,300,NA,3.8,857,captivity,large,acceptable,0.002,0.3,1.404,206.9,310.25,"1,2,36,117,119,121,174,188,189,378,434,436,441,455,511,607,610,680,707,715,776,777,851,857,858,915,960,962,981,1067,1103,1136",1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,0,0,0,0,NA,289.5,30.5,307.5,22.5,282.89,1825,1733.75,91.25,PanTHERIA,594.0375,594.0375,40,30,0,0,0,0,10,20,Generalist,338.33
Rattus,rattus,NA,NA,NA,NA,NA,2.45,280,246.5,0.74,4.55,0.86,39.68,3.82,50,5.95,4.28,Rat,90,112,22,26,7.3,4.3,36,4.55,39.7,200,0.0207,4.2,671,captivity,large,acceptable,NA,NA,0.77,117,311.15,"364,344,414,556,106,000,000,000,000",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,NA,117.7,8.7,177,22.9,142.68,1533,1389.86,143.14,PanTHERIA,546.1994,546.1994,40,30,0,0,0,0,10,20,Generalist,229.13
Mustela,nivalis,NA,NA,NA,NA,NA,1.89,77.3,49.75,1.32,2.61,1.39,36,3.73,120,5.37,1.67,Common weasel,120,120,36,39,5,1.5,200,2.6,43.5,46.9,0.0546,9.1,671,captivity,small,acceptable,NA,NA,NA,NA,NA,"434,455,671,730,731",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,1,0,0,0,0,39.6,80.6,19.6,186.1,33.8,78.45,3540.5,3406.755,206.235,calculated,1194.19395,1194.19395,0,0,0,100,0,0,0,0,Carnivore,103.88
Sorex,tundrensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,7.65,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,7.73
Dipodomys,californicus,NA,NA,NA,NA,NA,1.93,85,84.96,NA,NA,NA,NA,NA,NA,2.75,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,,0,Herbivore,0,0,1,1,1,NA,NA,NA,NA,NA,84.95,NA,NA,NA,no information,NA,824.7267,30,20,0,0,0,0,30,20,Generalist,84.96
Rattus,exulans,NA,NA,NA,NA,NA,1.6,40,70,0.73,2.62,0.78,22.76,4.08,NA,3.63,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,NA,NA,NA,NA,NA,50.63,NA,NA,NA,no information,NA,534.7590667,40,30,0,0,0,0,10,20,Generalist,47.31
Rattus,norvegicus,NA,NA,NA,NA,NA,2.55,356.7,280,0.71,5.81,0.82,63.75,2.22,NA,8.72,3.68,Norway rat,90,70,21,25,9.9,3.7,NA,5.81,63.8,300,NA,3.8,857,captivity,large,acceptable,0.002,0.3,1.404,206.9,310.25,"1,2,36,117,119,121,174,188,189,378,434,436,441,455,511,607,610,680,707,715,776,777,851,857,858,915,960,962,981,1067,1103,1136",1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,0,0,0,0,0,NA,289.5,30.5,307.5,22.5,282.89,1825,1733.75,91.25,PanTHERIA,594.0375,594.0375,40,30,0,0,0,0,10,20,Generalist,338.33
Rattus,rattus,NA,NA,NA,NA,NA,2.25,178.3,246.5,0.74,4.55,0.86,39.68,3.82,50,5.95,4.28,Rat,90,112,22,26,7.3,4.3,36,4.55,39.7,200,0.0207,4.2,671,captivity,large,acceptable,NA,NA,0.77,117,311.15,"364,344,414,556,106,000,000,000,000",2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,NA,117.7,8.7,177,22.9,142.68,1533,1389.86,143.14,PanTHERIA,546.1994,546.1994,40,30,0,0,0,0,10,20,Generalist,229.13
Sorex,tundrensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,1,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,7.65,NA,NA,NA,no information,NA,422.8845979,0,70,0,30,0,0,0,0,Insectivore,7.73
Dipodomys,compactus,NA,NA,NA,NA,NA,1.69,49.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,Herbivore,0,0,0,1,0,NA,NA,NA,NA,NA,49.25,NA,NA,NA,no information,NA,824.7267,30,20,0,0,0,0,30,20,Generalist,49.25
Rattus,exulans,NA,NA,NA,NA,NA,1.74,55,70,0.73,2.62,0.78,22.76,4.08,NA,3.63,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,NA,NA,NA,NA,NA,50.63,NA,NA,NA,no information,NA,534.7590667,40,30,0,0,0,0,10,20,Generalist,47.31
Rattus,exulans,NA,NA,NA,NA,NA,1.74,55,70,0.73,2.62,0.78,22.76,4.08,NA,3.63,3.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,2,1,1,1,0,0,0,0,0,1,,1,Omnivore,0,0,1,1,0,NA,NA,NA,NA,NA,50.63,NA,NA,NA,no information,NA,534.7590667,40,30,0,0,0,0,10,20,Generalist,47.31
Conepatus,leuconotus,NA,NA,NA,NA,NA,3.54,3500,3500,NA,NA,NA,NA,NA,NA,3,NA,Hog-nosed skunk,319,319,56,NA,3.4,1.5,182,NA,NA,1900,NA,10.2,671,captivity,tiny,acceptable,NA,NA,NA,NA,NA,"441,455,538,542,610,000,000",1,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,Familiy: Mustilidae in the book,0,Omnivore,0,1,0,0,0,NA,NA,NA,NA,NA,3293.91,2944.333333,2662.148333,399.015,calculated,1171.038017,1171.038017,0,80,0,10,0,0,0,10,Insectivore,3500.02
Lontra,canadensis,NA,NA,NA,NA,NA,3.91,8087.4,6225,2.01,141,4.38,1510,29.97,276,2.72,0.94,Northern river otter,730,730,62,122,2.5,0.9,365,140,1510,9000,NA,27,671,captivity,medium,acceptable,NA,NA,NA,NA,311.55,"4,344,434,555,386,100,000,000,000,000",1,1,3,3,3,1,1,3,0,3,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,8087.42,9368.333333,8638.333333,730,PanTHERIA,3235.116667,3235.116667,0,0,0,100,0,0,0,0,Carnivore,8087.42
Martes,pennanti,NA,NA,NA,NA,NA,3.6,4000,2600,1.33,34.78,2.61,NA,17.33,120,2.92,1,Fisher,365,365,45,66,2.5,1,365,35,NA,3175,NA,14.3,671,captivity,small,acceptable,NA,NA,NA,NA,311.65,"4,414,484,555,426,710,000",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,1,0,0,0,0,NA,NA,NA,NA,NA,3750,4208.855556,3478.855556,730,PanTHERIA,1738.868111,1738.868111,0,0,0,100,0,0,0,0,Carnivore,4000
Mephitis,macroura,NA,NA,NA,NA,NA,2.9,801.3,965,2,NA,NA,NA,NA,NA,5.33,NA,Hooded skunk,NA,NA,61,NA,5.3,NA,NA,NA,NA,965,NA,NA,,unknown,tiny,low,NA,NA,NA,NA,NA,"455,610,671",1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,Familiy: Mustilidae in the book,0,Omnivore,0,1,1,0,0,NA,NA,NA,NA,NA,1097.76,6357.083335,NA,NA,no information,NA,1735.559295,10,20,0,30,0,0,20,20,Generalist,801.25
Mephitis,mephitis,NA,NA,NA,NA,NA,3.32,2085,1821.25,1.63,28.1,2.08,493.5,11.17,60,5.1,1.21,Striped skunk,335,335,63,60,5,1,365,33.5,493.5,3500,0.0143,13.9,671,captivity,medium,acceptable,NA,NA,NA,NA,309.6,"4,344,414,555,386,100,000,000,000,000,000",1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Familiy: Mustilidae in the book,0,Omnivore,1,1,0,0,0,NA,NA,NA,NA,NA,2399.99,4834.222223,4542.187223,418.325,calculated,1735.559295,1735.559295,10,20,0,30,0,0,20,20,Generalist,2085.02
Mustela,nigripes,NA,NA,NA,NA,NA,2.93,850,809,1.44,NA,NA,NA,12,144,3.43,NA,Black-footed ferret,365,365,43,NA,3,NA,365,7.4,NA,1021,NA,9.4,671,captivity,medium,acceptable,NA,NA,NA,NA,NA,"434,441,455,542,671,000",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,1,0,0,0,0,NA,920,85.6,473.8,46,907.1,4063.666667,3735.436667,414.23,calculated,1497.506633,1497.506633,0,0,0,100,0,0,0,0,Carnivore,850
Mustela,nivalis,NA,NA,NA,NA,NA,1.67,46.9,49.75,1.32,2.61,1.39,36,3.73,120,5.37,1.67,Common weasel,120,120,36,39,5,1.5,200,2.6,43.5,46.9,0.0546,9.1,671,captivity,small,acceptable,NA,NA,NA,NA,NA,"434,455,671,730,731",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,Carnivore,1,0,0,0,0,39.6,80.6,19.6,186.1,33.8,78.45,3540.5,3406.755,206.235,calculated,1194.19395,1194.19395,0,0,0,100,0,0,0,0,Carnivore,103.88
Blarina,hylophaga,NA,NA,NA,NA,NA,1.161368002,14.5,14.5,0.75,NA,1,14.5,NA,24,6.5,1.5,Elliot's short-tailed shrew,84,42,23,30,6.5,1.5,NA,NA,14.5,14.5,NA,2.8,434,captivity,small,acceptable,NA,NA,NA,NA,NA,"434,538",1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,NA,NA,NA,NA,NA,14.49,1022,915,107,calculated,372.35,372.35,0,40,0,30,0,0,30,0,Generalist,14.5
Cryptotis,parva,NA,NA,NA,NA,NA,0.7,5,6.2,0.67,0.34,0.69,3.85,1.63,31,5.13,NA,Least shrew,40,43,21,19,4.5,2.5,NA,0.34,3.85,4.5,0.134,3.5,"Orin Mock, pers. comm.",captivity,medium,acceptable,NA,NA,0.164,6.3,310.15,"36,420,434,455,731,900",1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,,0,Carnivore,0,1,0,0,0,37,6.2,0.2,19,2.6,4.97,958.125,944.18,56.935,calculated,330.7472,330.7472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
